ID,Abundance,Type2
sgo,0.538461538462,FA synth init
rfr,0.277777777778,FA synth init
mxa,0.5,FA synth init
elm,0.416666666667,FA synth init
mtc,0.222222222222,FA synth init
ckl,0.538461538462,FA synth init
gau,0.5,FA synth init
ckl,0.416666666667,FA synth init
cbd,0.538461538462,FA synth init
bld,0.222222222222,FA synth init
msi,0.333333333333,FA synth init
cac,0.538461538462,FA synth init
cse,0.615384615385,FA synth init
mrb,0.666666666667,FA synth init
hvo,0.5,FA synth init
fba,0.166666666667,FA synth init
sma,0.5,FA synth init
lmo,0.538461538462,FA synth init
dbr,0.666666666667,FA synth init
dbr,0.416666666667,FA synth init
eta,0.5,FA synth init
ske,0.5,FA synth init
saj,0.538461538462,FA synth init
sao,0.538461538462,FA synth init
avi,0.5,FA synth init
avi,0.666666666667,FA synth init
avi,0.111111111111,FA synth init
lil,0.5,FA synth init
mtf,0.5,FA synth init
mpa,0.666666666667,FA synth init
fnu,0.0555555555556,FA synth init
mpa,0.307692307692,FA synth init
hal,0.0833333333333,FA synth init
pub,0.166666666667,FA synth init
rpr,0.416666666667,FA synth init
npu,0.538461538462,FA synth init
etr,0.5,FA synth init
bpy,0.615384615385,FA synth init
tcx,0.5,FA synth init
lcb,0.666666666667,FA synth init
acm,0.111111111111,FA synth init
hps,0.333333333333,FA synth init
ilo,0.615384615385,FA synth init
bpr,0.5,FA synth init
ssd,0.416666666667,FA synth init
seg,0.5,FA synth init
pfl,0.615384615385,FA synth init
ckp,0.666666666667,FA synth init
lcz,0.538461538462,FA synth init
she,0.416666666667,FA synth init
ecy,0.615384615385,FA synth init
par,0.277777777778,FA synth init
par,0.615384615385,FA synth init
bmf,0.615384615385,FA synth init
hje,0.166666666667,FA synth init
etw,0.5,FA synth init
ecc,0.615384615385,FA synth init
mmi,0.384615384615,FA synth init
cgl,0.333333333333,FA synth init
cgl,0.5,FA synth init
tmr,0.666666666667,FA synth init
rde,0.222222222222,FA synth init
snm,0.0555555555556,FA synth init
pcr,0.5,FA synth init
rmr,0.5,FA synth init
cja,0.166666666667,FA synth init
ypz,0.416666666667,FA synth init
ypz,0.615384615385,FA synth init
mmp,0.333333333333,FA synth init
vex,0.615384615385,FA synth init
pfo,0.615384615385,FA synth init
xop,0.277777777778,FA synth init
bur,0.5,FA synth init
rle,0.615384615385,FA synth init
ctt,0.666666666667,FA synth init
hbo,0.230769230769,FA synth init
dra,0.416666666667,FA synth init
stt,0.615384615385,FA synth init
fjo,0.615384615385,FA synth init
lgs,0.416666666667,FA synth init
lgs,0.333333333333,FA synth init
mtb,0.5,FA synth init
bam,0.615384615385,FA synth init
pst,0.277777777778,FA synth init
bte,0.277777777778,FA synth init
lsl,0.538461538462,FA synth init
spi,0.0555555555556,FA synth init
pat,0.5,FA synth init
ami,0.666666666667,FA synth init
reu,0.615384615385,FA synth init
aba,0.166666666667,FA synth init
sia,0.333333333333,FA synth init
sam,0.111111111111,FA synth init
mea,0.5,FA synth init
bug,0.666666666667,FA synth init
ssv,0.666666666667,FA synth init
slg,0.538461538462,FA synth init
fba,0.5,FA synth init
bay,0.5,FA synth init
cbt,0.333333333333,FA synth init
bay,0.538461538462,FA synth init
bph,0.5,FA synth init
fra,0.333333333333,FA synth init
cvi,0.666666666667,FA synth init
cvi,0.538461538462,FA synth init
srt,0.5,FA synth init
lbr,0.416666666667,FA synth init
amt,0.333333333333,FA synth init
rca,0.538461538462,FA synth init
stc,0.416666666667,FA synth init
baf,0.666666666667,FA synth init
lpl,0.538461538462,FA synth init
rca,0.277777777778,FA synth init
bxe,0.615384615385,FA synth init
pau,0.615384615385,FA synth init
svo,0.666666666667,FA synth init
eca,0.5,FA synth init
aci,0.388888888889,FA synth init
bra,0.5,FA synth init
btk,0.416666666667,FA synth init
lac,0.666666666667,FA synth init
lby,0.615384615385,FA synth init
psm,0.277777777778,FA synth init
vcj,0.5,FA synth init
lme,0.416666666667,FA synth init
ssn,0.5,FA synth init
ssn,0.333333333333,FA synth init
hdn,0.615384615385,FA synth init
agr,0.333333333333,FA synth init
ctc,0.333333333333,FA synth init
ctc,0.416666666667,FA synth init
lmf,0.538461538462,FA synth init
agr,0.111111111111,FA synth init
bme,0.615384615385,FA synth init
ssv,0.416666666667,FA synth init
hje,0.666666666667,FA synth init
vpr,0.416666666667,FA synth init
chu,0.583333333333,FA synth init
ecc,0.333333333333,FA synth init
msp,0.333333333333,FA synth init
vcm,0.333333333333,FA synth init
vcm,0.615384615385,FA synth init
msp,0.166666666667,FA synth init
vmo,0.166666666667,FA synth init
abn,0.538461538462,FA synth init
msp,0.666666666667,FA synth init
rce,0.277777777778,FA synth init
psn,0.5,FA synth init
rpi,0.666666666667,FA synth init
cti,0.5,FA synth init
kpn,0.5,FA synth init
gvg,0.166666666667,FA synth init
gka,0.583333333333,FA synth init
rme,0.5,FA synth init
lpa,0.277777777778,FA synth init
gka,0.277777777778,FA synth init
sca,0.538461538462,FA synth init
dap,0.416666666667,FA synth init
bba,0.666666666667,FA synth init
stt,0.222222222222,FA synth init
tvo,0.333333333333,FA synth init
tvo,0.0833333333333,FA synth init
ilo,0.5,FA synth init
pha,0.5,FA synth init
sme,0.5,FA synth init
par,0.5,FA synth init
ckp,0.166666666667,FA synth init
sme,0.5,FA synth init
vpa,0.615384615385,FA synth init
she,0.5,FA synth init
psp,0.277777777778,FA synth init
msv,0.538461538462,FA synth init
msv,0.166666666667,FA synth init
lre,0.416666666667,FA synth init
bbe,0.222222222222,FA synth init
rcp,0.5,FA synth init
bal,0.538461538462,FA synth init
etw,0.615384615385,FA synth init
shm,0.666666666667,FA synth init
rpd,0.615384615385,FA synth init
asc,0.333333333333,FA synth init
mle,0.153846153846,FA synth init
car,0.0769230769231,FA synth init
tmr,0.416666666667,FA synth init
ecp,0.333333333333,FA synth init
ypz,0.222222222222,FA synth init
mle,0.166666666667,FA synth init
hin,0.416666666667,FA synth init
bcl,0.5,FA synth init
sbc,0.5,FA synth init
pfo,0.388888888889,FA synth init
rle,0.5,FA synth init
vex,0.5,FA synth init
cat,0.166666666667,FA synth init
apb,0.5,FA synth init
ecf,0.333333333333,FA synth init
ecf,0.5,FA synth init
lpf,0.666666666667,FA synth init
bra,0.222222222222,FA synth init
mtb,0.166666666667,FA synth init
pct,0.5,FA synth init
lgs,0.538461538462,FA synth init
lga,0.666666666667,FA synth init
lsl,0.333333333333,FA synth init
mra,0.5,FA synth init
pat,0.388888888889,FA synth init
bcy,0.5,FA synth init
spr,0.538461538462,FA synth init
ypk,0.416666666667,FA synth init
ypk,0.333333333333,FA synth init
rbe,0.333333333333,FA synth init
rbo,0.333333333333,FA synth init
siy,0.333333333333,FA synth init
sml,0.416666666667,FA synth init
bcj,0.615384615385,FA synth init
gyc,0.666666666667,FA synth init
atu,0.615384615385,FA synth init
psa,0.666666666667,FA synth init
vpr,0.0555555555556,FA synth init
fba,0.666666666667,FA synth init
sei,0.333333333333,FA synth init
sei,0.615384615385,FA synth init
bse,0.5,FA synth init
ddr,0.333333333333,FA synth init
nha,0.277777777778,FA synth init
ape,0.333333333333,FA synth init
ape,0.166666666667,FA synth init
snt,0.333333333333,FA synth init
bpu,0.222222222222,FA synth init
rec,0.615384615385,FA synth init
bpu,0.538461538462,FA synth init
rec,0.5,FA synth init
dsy,0.5,FA synth init
dsy,0.333333333333,FA synth init
aci,0.666666666667,FA synth init
fjo,1,FA synth init
adn,0.615384615385,FA synth init
bxe,0.333333333333,FA synth init
mxa,1,FA synth init
fjo,0.5,FA synth init
aci,0.615384615385,FA synth init
lby,0.166666666667,FA synth init
sth,0.5,FA synth init
bar,0.416666666667,FA synth init
pen,0.416666666667,FA synth init
ssn,0.222222222222,FA synth init
abi,0.333333333333,FA synth init
sez,0.461538461538,FA synth init
mtc,0.5,FA synth init
chl,0.538461538462,FA synth init
ecj,0.277777777778,FA synth init
gur,0.538461538462,FA synth init
net,0.166666666667,FA synth init
net,0.416666666667,FA synth init
ssv,0.0555555555556,FA synth init
sai,0.0833333333333,FA synth init
rlt,0.166666666667,FA synth init
hje,0.0833333333333,FA synth init
sso,0.5,FA synth init
hje,0.0769230769231,FA synth init
apr,0.333333333333,FA synth init
chu,0.666666666667,FA synth init
kpe,0.333333333333,FA synth init
chu,0.166666666667,FA synth init
ank,0.222222222222,FA synth init
ank,0.666666666667,FA synth init
mag,0.166666666667,FA synth init
xcb,0.615384615385,FA synth init
mag,0.666666666667,FA synth init
ecl,0.5,FA synth init
sti,0.166666666667,FA synth init
cbe,0.333333333333,FA synth init
enc,0.277777777778,FA synth init
xcc,0.5,FA synth init
pub,0.333333333333,FA synth init
xcc,0.416666666667,FA synth init
sds,0.111111111111,FA synth init
pub,0.461538461538,FA synth init
bat,0.538461538462,FA synth init
chy,0.166666666667,FA synth init
swo,0.333333333333,FA synth init
swo,0.416666666667,FA synth init
swo,0.461538461538,FA synth init
ecx,0.5,FA synth init
aco,0.666666666667,FA synth init
aco,0.230769230769,FA synth init
bpr,0.666666666667,FA synth init
par,0.5,FA synth init
yps,0.222222222222,FA synth init
ckp,0.0833333333333,FA synth init
rhi,0.166666666667,FA synth init
rhi,0.615384615385,FA synth init
btb,0.666666666667,FA synth init
stl,0.538461538462,FA synth init
ppe,0.538461538462,FA synth init
rpc,0.222222222222,FA synth init
ere,0.230769230769,FA synth init
bav,0.222222222222,FA synth init
ere,0.5,FA synth init
rpd,0.277777777778,FA synth init
hms,0.333333333333,FA synth init
mle,0.5,FA synth init
eam,0.333333333333,FA synth init
car,0.5,FA synth init
cbg,0.666666666667,FA synth init
rmr,0.277777777778,FA synth init
snm,0.416666666667,FA synth init
kpu,0.615384615385,FA synth init
nmg,0.5,FA synth init
cbh,0.538461538462,FA synth init
brh,0.538461538462,FA synth init
bbr,0.538461538462,FA synth init
hin,0.333333333333,FA synth init
nmg,0.166666666667,FA synth init
mmr,0.615384615385,FA synth init
mmr,0.222222222222,FA synth init
kra,0.166666666667,FA synth init
bcx,0.5,FA synth init
dra,0.5,FA synth init
rso,0.615384615385,FA synth init
mtb,0.333333333333,FA synth init
pct,0.222222222222,FA synth init
pct,0.5,FA synth init
cgt,0.5,FA synth init
pct,0.615384615385,FA synth init
ypk,0.615384615385,FA synth init
pct,0.333333333333,FA synth init
spi,0.666666666667,FA synth init
bcy,0.538461538462,FA synth init
ppm,0.538461538462,FA synth init
ppm,0.416666666667,FA synth init
reu,0.666666666667,FA synth init
dat,0.222222222222,FA synth init
llo,0.5,FA synth init
hiq,0.461538461538,FA synth init
ami,0.5,FA synth init
tfu,0.230769230769,FA synth init
psa,0.333333333333,FA synth init
dat,0.0769230769231,FA synth init
sag,0.333333333333,FA synth init
sto,0.0833333333333,FA synth init
bpe,0.666666666667,FA synth init
bmr,0.111111111111,FA synth init
ddr,0.538461538462,FA synth init
nha,0.333333333333,FA synth init
eay,0.277777777778,FA synth init
mci,0.333333333333,FA synth init
sat,0.166666666667,FA synth init
rfe,0.333333333333,FA synth init
amt,0.230769230769,FA synth init
smt,0.277777777778,FA synth init
rec,0.222222222222,FA synth init
bca,0.5,FA synth init
lpl,0.333333333333,FA synth init
cef,0.166666666667,FA synth init
rec,0.5,FA synth init
aci,0.5,FA synth init
rfr,0.5,FA synth init
req,0.222222222222,FA synth init
svo,0.5,FA synth init
bma,0.666666666667,FA synth init
bar,0.5,FA synth init
rpf,0.5,FA synth init
abc,0.333333333333,FA synth init
btk,0.666666666667,FA synth init
bba,0.230769230769,FA synth init
lby,0.5,FA synth init
ssn,0.5,FA synth init
sbo,0.5,FA synth init
abi,0.0833333333333,FA synth init
cby,0.333333333333,FA synth init
ttj,0.538461538462,FA synth init
cby,0.538461538462,FA synth init
gur,0.166666666667,FA synth init
xom,0.416666666667,FA synth init
sai,0.5,FA synth init
xom,0.615384615385,FA synth init
sed,0.333333333333,FA synth init
lic,0.666666666667,FA synth init
apr,0.0833333333333,FA synth init
lmo,0.583333333333,FA synth init
lam,0.666666666667,FA synth init
rak,0.333333333333,FA synth init
rak,0.230769230769,FA synth init
rha,0.333333333333,FA synth init
rpb,0.5,FA synth init
mag,0.538461538462,FA synth init
ebd,0.615384615385,FA synth init
las,0.615384615385,FA synth init
abn,0.333333333333,FA synth init
cko,0.222222222222,FA synth init
ecl,0.277777777778,FA synth init
amc,0.538461538462,FA synth init
kpn,0.277777777778,FA synth init
mpa,0.5,FA synth init
hal,0.333333333333,FA synth init
avn,0.416666666667,FA synth init
rpr,0.333333333333,FA synth init
bmb,0.615384615385,FA synth init
npu,0.0555555555556,FA synth init
bmb,0.166666666667,FA synth init
etr,0.615384615385,FA synth init
etr,0.666666666667,FA synth init
tvo,0.111111111111,FA synth init
swo,0.0555555555556,FA synth init
ecx,0.277777777778,FA synth init
hps,0.416666666667,FA synth init
bpr,0.277777777778,FA synth init
she,0.277777777778,FA synth init
rhi,0.5,FA synth init
yps,0.333333333333,FA synth init
pfl,0.5,FA synth init
bre,0.5,FA synth init
seg,0.277777777778,FA synth init
mea,0.166666666667,FA synth init
mea,0.615384615385,FA synth init
mea,0.333333333333,FA synth init
bug,0.166666666667,FA synth init
prw,0.666666666667,FA synth init
hpy,0.416666666667,FA synth init
hpy,0.333333333333,FA synth init
prw,0.416666666667,FA synth init
spz,0.0555555555556,FA synth init
hba,0.5,FA synth init
hba,0.166666666667,FA synth init
amd,0.333333333333,FA synth init
bmj,0.5,FA synth init
sae,0.666666666667,FA synth init
xau,0.5,FA synth init
pcr,0.5,FA synth init
sco,0.384615384615,FA synth init
ecp,0.615384615385,FA synth init
cat,0.666666666667,FA synth init
cbh,0.416666666667,FA synth init
bbr,0.416666666667,FA synth init
bbr,0.5,FA synth init
hse,0.277777777778,FA synth init
hse,0.5,FA synth init
din,0.5,FA synth init
rpx,0.666666666667,FA synth init
fps,0.111111111111,FA synth init
ols,0.333333333333,FA synth init
mtb,0.166666666667,FA synth init
ade,0.222222222222,FA synth init
ade,0.5,FA synth init
cgt,0.230769230769,FA synth init
ypk,0.5,FA synth init
bps,0.277777777778,FA synth init
spr,0.0555555555556,FA synth init
cly,0.538461538462,FA synth init
cly,0.666666666667,FA synth init
bae,1,FA synth init
cly,0.5,FA synth init
hoh,0.538461538462,FA synth init
sur,1,FA synth init
rrs,0.666666666667,FA synth init
eoi,0.333333333333,FA synth init
lso,0.615384615385,FA synth init
eoi,0.5,FA synth init
sma,0.222222222222,FA synth init
vpr,0.333333333333,FA synth init
tfu,0.333333333333,FA synth init
tfu,0.5,FA synth init
bbu,0.333333333333,FA synth init
hvo,1,FA synth init
esc,0.333333333333,FA synth init
cvi,0.5,FA synth init
eli,0.166666666667,FA synth init
mev,0.333333333333,FA synth init
hch,0.416666666667,FA synth init
lpj,0.416666666667,FA synth init
rca,0.666666666667,FA synth init
rca,0.5,FA synth init
sps,0.666666666667,FA synth init
stc,0.333333333333,FA synth init
cbc,0.538461538462,FA synth init
cef,0.333333333333,FA synth init
svo,0.416666666667,FA synth init
sek,0.333333333333,FA synth init
ypb,0.416666666667,FA synth init
rru,0.666666666667,FA synth init
bxe,0.666666666667,FA synth init
bba,0.222222222222,FA synth init
tga,0.333333333333,FA synth init
tga,0.0833333333333,FA synth init
spj,0.416666666667,FA synth init
lby,0.5,FA synth init
mlu,0.5,FA synth init
bma,0.5,FA synth init
gau,0.277777777778,FA synth init
psm,0.615384615385,FA synth init
dmr,0.461538461538,FA synth init
mgi,0.277777777778,FA synth init
bah,0.5,FA synth init
xom,0.666666666667,FA synth init
sai,0.111111111111,FA synth init
xom,0.5,FA synth init
cac,0.416666666667,FA synth init
rlt,0.5,FA synth init
bbe,0.538461538462,FA synth init
rak,0.416666666667,FA synth init
sim,0.5,FA synth init
sso,0.333333333333,FA synth init
sso,0.111111111111,FA synth init
vcm,0.222222222222,FA synth init
spk,0.666666666667,FA synth init
spk,0.538461538462,FA synth init
mhu,0.5,FA synth init
psn,0.111111111111,FA synth init
ank,0.416666666667,FA synth init
ank,0.5,FA synth init
bai,0.5,FA synth init
cko,0.615384615385,FA synth init
mtf,0.307692307692,FA synth init
amc,0.5,FA synth init
fnu,0.333333333333,FA synth init
rme,0.277777777778,FA synth init
cgb,0.230769230769,FA synth init
cgb,0.166666666667,FA synth init
dap,0.5,FA synth init
dap,0.0555555555556,FA synth init
bra,0.615384615385,FA synth init
lpp,0.615384615385,FA synth init
bmi,0.111111111111,FA synth init
rsc,0.5,FA synth init
dge,0.5,FA synth init
pbs,0.416666666667,FA synth init
cao,0.166666666667,FA synth init
pha,0.615384615385,FA synth init
sme,0.666666666667,FA synth init
ilo,0.666666666667,FA synth init
she,0.384615384615,FA synth init
rhi,0.5,FA synth init
seg,0.615384615385,FA synth init
bcj,0.5,FA synth init
snc,0.538461538462,FA synth init
lre,0.538461538462,FA synth init
spn,0.538461538462,FA synth init
ant,0.5,FA synth init
rsl,0.5,FA synth init
rcp,0.615384615385,FA synth init
mja,0.333333333333,FA synth init
mka,0.333333333333,FA synth init
ldb,0.538461538462,FA synth init
cgl,0.0555555555556,FA synth init
ldb,0.416666666667,FA synth init
bmj,0.538461538462,FA synth init
car,0.166666666667,FA synth init
snm,0.538461538462,FA synth init
ret,0.5,FA synth init
kpu,0.583333333333,FA synth init
kpu,0.277777777778,FA synth init
brh,0.166666666667,FA synth init
ddf,0.416666666667,FA synth init
rle,0.333333333333,FA synth init
dpt,0.111111111111,FA synth init
oih,0.416666666667,FA synth init
spp,0.538461538462,FA synth init
bmq,0.5,FA synth init
rop,0.25,FA synth init
rop,0.5,FA synth init
rpx,0.5,FA synth init
rpx,0.166666666667,FA synth init
fps,0.666666666667,FA synth init
afo,0.666666666667,FA synth init
cgt,0.333333333333,FA synth init
bcy,0.666666666667,FA synth init
pst,0.5,FA synth init
lga,0.0833333333333,FA synth init
gct,0.666666666667,FA synth init
llo,0.277777777778,FA synth init
hoh,0.416666666667,FA synth init
bam,0.5,FA synth init
lsl,0.5,FA synth init
sur,0.5,FA synth init
mtb,0.307692307692,FA synth init
hiq,0.416666666667,FA synth init
ypa,0.615384615385,FA synth init
vch,0.333333333333,FA synth init
sto,0.333333333333,FA synth init
psa,0.5,FA synth init
sag,0.0555555555556,FA synth init
dat,0.25,FA synth init
nha,0.615384615385,FA synth init
bgl,0.222222222222,FA synth init
bse,0.333333333333,FA synth init
fra,0.333333333333,FA synth init
ypm,0.615384615385,FA synth init
ypm,0.222222222222,FA synth init
ypm,0.416666666667,FA synth init
ypm,0.333333333333,FA synth init
psu,0.666666666667,FA synth init
xca,0.5,FA synth init
rpa,0.222222222222,FA synth init
hch,0.333333333333,FA synth init
smt,0.666666666667,FA synth init
cef,0.5,FA synth init
cbc,0.666666666667,FA synth init
fri,0.384615384615,FA synth init
hit,0.416666666667,FA synth init
dsy,0.416666666667,FA synth init
rec,0.333333333333,FA synth init
bma,0.222222222222,FA synth init
sek,0.5,FA synth init
rsp,0.5,FA synth init
bar,0.666666666667,FA synth init
apn,0.111111111111,FA synth init
cpo,0.230769230769,FA synth init
spj,0.5,FA synth init
lpn,0.277777777778,FA synth init
elm,0.333333333333,FA synth init
gur,0.333333333333,FA synth init
chl,0.5,FA synth init
nhl,0.666666666667,FA synth init
gur,0.416666666667,FA synth init
cbd,1,FA synth init
bld,0.666666666667,FA synth init
sai,0.333333333333,FA synth init
cpr,0.333333333333,FA synth init
bsn,0.5,FA synth init
bmf,0.5,FA synth init
ecc,0.277777777778,FA synth init
kpe,0.277777777778,FA synth init
kpe,0.615384615385,FA synth init
kpe,0.5,FA synth init
apr,0.0555555555556,FA synth init
ske,0.333333333333,FA synth init
aeh,0.5,FA synth init
bov,0.615384615385,FA synth init
pto,0.0833333333333,FA synth init
bov,0.5,FA synth init
bov,0.5,FA synth init
sfl,0.333333333333,FA synth init
cbe,0.416666666667,FA synth init
rty,0.333333333333,FA synth init
gvg,0.0769230769231,FA synth init
lil,0.25,FA synth init
rty,0.416666666667,FA synth init
lil,0.666666666667,FA synth init
pub,0.5,FA synth init
spx,0.0555555555556,FA synth init
asa,0.666666666667,FA synth init
asa,0.5,FA synth init
asa,0.277777777778,FA synth init
bcv,0.5,FA synth init
